model,category,part_number,normalized_part_number,description
PL-510,Turntable,PHC-016,PHC-016,Turntable pad
PL-510S,Turntable,PHC-016,PHC-016,Turntable pad
PL-510,Turntable,PHC-017,PHC-017,Upper board
PL-510S,Turntable,PHC-017,PHC-017,Upper board
PL-520,Turntable,PHC-036,PHC-036,"Upper board (KCT, KUT)"
PL-520,Turntable,PHC-040,PHC-040,Upper board (HGT)
PL-516,Turntable,PHC-041,PHC-041,Spacer
PL-516,Turntable,PHC-049,PHC-049,Upper pad
PL-L1000,Turntable,PHC-049,PHC-049,Upper protector
PL-516,Turntable,PHC-054,PHC-054,Spacer
PL-500,Turntable,PHC-069,PHC-069,Cover
PL-500X,Turntable,PHC-069,PHC-069,Cover
PL-500,Turntable,PHE-303FA,PHE-303FA,Hall Element
PL-500X,Turntable,PHE-303FA,PHE-303FA,"Hall element (H1, H2, H3)"
PL-51A,Turntable,PHG-034-0,PHG-034,Packing case
PL-71,Turntable,PHG-036-0,PHG-036,Packing case
PL-55X,Turntable,PHG-039-0,PHG-039,Packing case
PL-12DII,Turntable,PHG-054-0,PHG-054,Packing case (KUT)
PL-12DII,Turntable,PHG-058-0,PHG-058,Packing case (KCT)
PL-117D,Turntable,PHG-086,PHG-086,Packing case (KUT model)
PL-510,Turntable,PHG-090,PHG-090,Packing case (PL-510)
PL-117D,Turntable,PHG-104,PHG-104,Packing case (KCT model)
PL-510S,Turntable,PHG-106,PHG-106,Packing case (PL-510S)
PL-117D,Turntable,PHG-113,PHG-113,Packing case (HGT model)
PL-117D,Turntable,PHG-117,PHG-117,Packing case (QT model)
PL-117D,Turntable,PHG-124,PHG-124,Packing case (Q model)
PL-510A,Turntable,PHG-125,PHG-125,Packing case (KUT model)
PL-510A,Turntable,PHG-126,PHG-126,Packing case (KCT model)
PL-510A,Turntable,PHG-128,PHG-128,Packing case (HGT)
PL-530,Turntable,PHG-139,PHG-139,Packing case (KUT type)
PL-530,Turntable,PHG-140,PHG-140,Packing case (KCT Type)
PL-530,Turntable,PHG-148,PHG-148,Packing case(ST type of PL-530X)
PL-530,Turntable,PHG-156,PHG-156,Packing case (S type)
PL-550,Turntable,PHG-167,PHG-167,Packing case (KUT)
PL-550,Turntable,PHG-168,PHG-168,Packing case (KCT)
PL-570,Turntable,PHG-173,PHG-173,Packing case (KUT)
PL-570,Turntable,PHG-174,PHG-174,Packing case (KCT)
PL-520,Turntable,PHG-223,PHG-223,Packing case (HGT)
PL-516,Turntable,PHG-233,PHG-233,"Packing case (HG,HGT)"
PL-516,Turntable,PHG-234,PHG-234,Packing case (KUT)
PL-520,Turntable,PHG-238,PHG-238,"Packing case (KCT, KUT)"
PL-518,Turntable,PHG-241,PHG-241,Packing case (KUT)
PL-518,Turntable,PHG-242,PHG-242,Packing case (KCT)
PL-518,Turntable,PHG-243,PHG-243,Packing case (HGT)
PL-516,Turntable,PHG-246,PHG-246,Packing case (KCT)
PL-540,Turntable,PHG-257,PHG-257,Packing case (KUT)
PL-540,Turntable,PHG-258,PHG-258,Packing case (KCT)
PL-630,Turntable,PHG-269,PHG-269,Packing case (KUT)
PL-630,Turntable,PHG-276,PHG-276,Packing case (KCT)
PL-560,Turntable,PHG-279,PHG-279,Packing case (KUT)
PL-560,Turntable,PHG-281,PHG-281,Packing case (KCT)
PL-500X,Turntable,PHG-369,PHG-369,Packing case
PL-500,Turntable,PHG-370,PHG-370,"Packing case (KUT, S)"
PL-500,Turntable,PHG-374,PHG-374,Packing case (KCT)
PL-600/600X,Turntable,PHG-376,PHG-376,Packing case (KUT)
PL-600/600X,Turntable,PHG-378,PHG-378,Packing case (KCT)
PL-L1000,Turntable,PHG-382,PHG-382,Packing case  (S/G)
PL-200/200X,Turntable,PHG-386,PHG-386,Packing case (PL-200/KUT)
PL-200/200X,Turntable,PHG-387,PHG-387,Packing case (PL-200/KCT)
PL-200/200X,Turntable,PHG-388,PHG-388,Packing case  (PL-200X)
PL-L1000,Turntable,PHG-408,PHG-408,Packing case  (HET)
PL-100/100X,Turntable,PHG-414,PHG-414,Packing case
PL-100/100X,Turntable,PHG-416,PHG-416,Packing case (PL-100X)
PL-L800,Turntable,PHG-436,PHG-436,Packing case
PL-640/S40,Turntable,PHH-053,PHH-053,Packing case - PL-S40/KUT Type
PL-640/S40,Turntable,PHH-054,PHH-054,Packing case - PL-S40/KCT Type
PL-640/S40,Turntable,PHH-054,PHH-054,Packing case - PL-S40/R Type
PL-640/S40,Turntable,PHH-054,PHH-054,Packing case - PL-S40/WP Type
PL-640/S40,Turntable,PHH-057,PHH-057,Packing case  PL-640/KU Type
PL-640/S40,Turntable,PHH-058,PHH-058,Packing case  PL-640/R Type
PL-640/S40,Turntable,PHH-058,PHH-058,Packing case  PL-640/WB Type
PL-640/S40,Turntable,PHH-058,PHH-058,Packing case  PL-640/WE Type
PL-640/S40,Turntable,PHH-058,PHH-058,Packing case  PL-640/WP Type
PL-L1000,Turntable,PHL-006,PHL-006,Cover
PL-520,Turntable,PHN-006,PHN-006,Accessory Case
PL-570,Turntable,PHN-006,PHN-006,Accessory case
PL-520,Turntable,PHN-007,PHN-007,Accessory Cover
PL-570,Turntable,PHN-007,PHN-007,Accessory cover
PL-L1000,Turntable,PHN-008,PHN-008,Headshell case  (HET)
PL-L1000,Turntable,PHN-009,PHN-009,Headshell case cover  (HET)
PL-510,Turntable,PHP-023,PHP-023,Side pad
PL-510S,Turntable,PHP-023,PHP-023,Side pad
PL-530,Turntable,PKA-630,PKA-630,Headshell Assembly
PL-640/S40,Turntable,PKB-059,PKB-059,R clip
PL-12DII,Turntable,PKC-001-0,PKC-001,Terminal (4P)
PL-112D,Turntable,PKC-004,PKC-004,Terminal
PL-117D,Turntable,PKC-004,PKC-004,Terminal
PL-117D,Turntable,PKP-014,PKP-014,AC Inlet (HGT)
PL-510A,Turntable,PKP-014,PKP-014,AC socket (INLET - HGT)
PL-518,Turntable,PKP-014,PKP-014,AC inlet (HGT)
PL-570,Turntable,PKP-014,PKP-014,AC inlet (HGT)
PL-516,Turntable,PKP-015,PKP-015,Connector (5P)
PL-12DII,Turntable,PLA-002-0,PLA-002,Motor pulley
PL-117D,Turntable,PLA-039,PLA-039,"Capstan (50Hz - Q,QT model)"
PL-117D,Turntable,PLA-039,PLA-039,Capstan (HGT)
PL-112D,Turntable,PLA-040,PLA-040,Capstan
PL-117D,Turntable,PLA-040,PLA-040,"Capstan (60 Hz - Q,QT model)"
PL-117D,Turntable,PLA-040,PLA-040,"Capstan (60Hz - KUT,KCT)"
PL-510,Turntable,PLA-071,PLA-071,Arm rest stand
PL-510A,Turntable,PLA-071,PLA-071,Arm rest stand
PL-510S,Turntable,PLA-071,PLA-071,Arm rest stand
PL-570,Turntable,PLA-210,PLA-210,Sub weight
PL-600/600X,Turntable,PLA-210,PLA-210,Sub weight
PL-630,Turntable,PLA-210,PLA-210,Sub weight
PL-520,Turntable,PLA-286,PLA-286,Knob
PL-516,Turntable,PLA-304,PLA-304,Capstan
PL-600/600X,Turntable,PLA-356,PLA-356,EV shaft
PL-560,Turntable,PLA-382,PLA-382,Arm rest stand
PL-500,Turntable,PLA-396,PLA-396,Shaft
PL-500X,Turntable,PLA-396,PLA-396,Shaft
CT-F8282,Cassette Tape,PLA-466,PLA-466,Pulley
PL-117D,Turntable,PLA-563,PLA-563,Sub weight
PL-510,Turntable,PLA-563,PLA-563,Sub weight
PL-510A,Turntable,PLA-563,PLA-563,Sub weight
PL-510S,Turntable,PLA-563,PLA-563,Sub weight
PL-530,Turntable,PLA-564,PLA-564,Sub weight
PL-550,Turntable,PLA-564,PLA-564,Sub weight
PL-510,Turntable,PLA-567,PLA-567,Screw
PL-510S,Turntable,PLA-567,PLA-567,Screw
PL-530,Turntable,PLA-567,PLA-567,Screw
PL-550,Turntable,PLA-567,PLA-567,Screw
PL-117D,Turntable,PLA-586,PLA-586,Lateral bar
PL-510,Turntable,PLA-586,PLA-586,Lateral bar
PL-510A,Turntable,PLA-586,PLA-586,Lateral bar
PL-510S,Turntable,PLA-586,PLA-586,Lateral bar
PL-530,Turntable,PLA-586,PLA-586,Lateral bar
PL-550,Turntable,PLA-586,PLA-586,Lateral bar
PL-570,Turntable,PLA-586,PLA-586,Lateral bar
PL-510,Turntable,PLA-620,PLA-620,Shaft
PL-510A,Turntable,PLA-620,PLA-620,Shaft
PL-510S,Turntable,PLA-620,PLA-620,Shaft
PL-117D,Turntable,PLA-627,PLA-627,Shaft
RT-707,Reel To Reel Tape,PLA-676,PLA-676,Release arm stad
RT-707,Reel To Reel Tape,PLA-677,PLA-677,Rod collar
PL-520,Turntable,PLA-697,PLA-697,Weight
PL-520,Turntable,PLA-702,PLA-702,Shaft
PL-516,Turntable,PLA-719,PLA-719,Shaft A
PL-516,Turntable,PLA-720,PLA-720,Shaft B
PL-L1000,Turntable,PLB-046,PLB-046,Roller
PL-L1000,Turntable,PLB-047,PLB-047,Shaft
PL-L1000,Turntable,PLB-050,PLB-050,Guide bar A
PL-L1000,Turntable,PLB-050,PLB-050,Guide bar A
PL-L1000,Turntable,PLB-051,PLB-051,Guide bar B
PL-L1000,Turntable,PLB-051,PLB-051,Guide bar B
PL-L1000,Turntable,PLB-059,PLB-059,Shaft holder A
PL-L1000,Turntable,PLB-060,PLB-060,Screw
PL-L1000,Turntable,PLB-067,PLB-067,EV bar
PL-L1000,Turntable,PLB-067,PLB-067,EV bar
PL-L800,Turntable,PLB-100,PLB-100,Guide pipe
PL-640/S40,Turntable,PLB-210,PLB-210,EV lever shaft
PL-100/100X,Turntable,PLZ40P120FMC,PLZ40P120FMC,Screw
PL-100/100X,Turntable,PMK26P100FMC,PMK26P100FMC,Screw
PL-55X,Turntable,PMM-018-C,PMM-018,Upper board
PL-12DII,Turntable,PMM-024-A,PMM-024,Cabinet (KUT)
PL-12DII,Turntable,PMM-025-A,PMM-025,Cabinet (KCT)
PL-510S,Turntable,PMM-041,PMM-041,Cabinet (PL-510S)
PL-510,Turntable,PMM-042,PMM-042,Cabinet (PL-510)
PL-510S,Turntable,PMM-042,PMM-042,Cabinet
PL-112D,Turntable,PMM-044,PMM-044,Cabinet
PL-117D,Turntable,PMM-044,PMM-044,Cabinet
PL-510A,Turntable,PMM-044,PMM-044,Cabinet
PL-117D,Turntable,PMM-049,PMM-049,Cabinet (HGT)
PL-510A,Turntable,PMM-049,PMM-049,Cabinet (HGT)
PL-530,Turntable,PMM-059,PMM-059,Cabinet (S type)
PL-530,Turntable,PMM-064,PMM-064,Cabinet (ST type or PL-530X)
PL-530,Turntable,PMM-091,PMM-091,Cabinet (K type)
PL-550,Turntable,PMM-097,PMM-097,Cabinet
PL-570,Turntable,PMM-098,PMM-098,Cabinet
PL-570,Turntable,PMM-106,PMM-106,Cabinet (HGT)
PL-516,Turntable,PMM-134,PMM-134,Cabinet
PL-518,Turntable,PMM-138,PMM-138,"Cabinet (KCT, KUT)"
PL-518,Turntable,PMM-142,PMM-142,Cabinet (HGT)
PL-540,Turntable,PMM-148,PMM-148,Cabinet
PL-560,Turntable,PMM-159,PMM-159,Cabinet
PL-510,Turntable,PMS-003,PMS-003,Bottom plate
PL-510S,Turntable,PMS-003,PMS-003,Bottom plate
PLC-590,Turntable,PMW-007,PMW-007,Tone arm mounting board AA)
PLC-590,Turntable,PMW-009,PMW-009,Tone arm mounting board (D)
PL-100/100X,Turntable,PMZ30P050FMC,PMZ30P050FMC,Screw
SX-6,Receiver,PMZ30P060FZB,PMZ30P060FZB,Screw (3X6)
PL-200X,Turntable,PN-135,PN-135,STYLUS PC135
PL-55X,Turntable,PNA-008-0,PNA-008,Under board
PL-520,Turntable,PNA-086,PNA-086,Panel (HGT)
PL-520,Turntable,PNA-090,PNA-090,"Panel (KUT, KCT)"
PL-71,Turntable,PNB-014-0,PNB-014,Microswitch mounting angle
PL-55X,Turntable,PNB-032-0,PNB-032,Plate
PL-570,Turntable,PNB-063,PNB-063,Lock plate (A)
PL-570,Turntable,PNB-064,PNB-064,Lock plate (B)
PL-112D,Turntable,PNB-105,PNB-105,Hinge plate
PL-117D,Turntable,PNB-105,PNB-105,Hinge plate
PL-510A,Turntable,PNB-105,PNB-105,Hinge plate
PL-516,Turntable,PNB-105,PNB-105,Plate
PL-518,Turntable,PNB-105,PNB-105,Hinge plate
PL-540,Turntable,PNB-105,PNB-105,Plate (Hinge)
PL-560,Turntable,PNB-105,PNB-105,Plate (Hinge)
PL-600/600X,Turntable,PNB-105,PNB-105,Plate
PL-630,Turntable,PNB-105,PNB-105,Plate (HINGE)
PL-L1000,Turntable,PNB-105,PNB-105,Plate
PL-520,Turntable,PNB-112,PNB-112,Lever
PL-112D,Turntable,PNB-142,PNB-142,Angle
PL-500X,Turntable,PNB-224,PNB-224,Washer
PL-520,Turntable,PNB-366,PNB-366,Plate
PL-516,Turntable,PNB-385,PNB-385,Cover
PL-516,Turntable,PNB-387,PNB-387,Plate
PL-516,Turntable,PNB-393,PNB-393,Lever guide
PL-516,Turntable,PNB-432,PNB-432,Lever
PL-560,Turntable,PNB-432,PNB-432,Lever
PL-516,Turntable,PNB-434,PNB-434,Output cord holder
PL-516,Turntable,PNB-435,PNB-435,Plate
PL-500,Turntable,PNB-460,PNB-460,Bias lever
PL-500X,Turntable,PNB-460,PNB-460,Bias lever
PL-600/600X,Turntable,PNB-460,PNB-460,Bias lever
PL-500X,Turntable,PNB-519,PNB-519,AS washer
PL-510,Turntable,PNB-519,PNB-519,Washer
PL-510S,Turntable,PNB-519,PNB-519,Washer
PL-520,Turntable,PNB-541,PNB-541,Name plate
PL-516,Turntable,PNB-544,PNB-544,EV cover
PL-600/600X,Turntable,PNC-040,PNC-040,Plate
PL-600/600X,Turntable,PNC-044,PNC-044,Frame
PL-600/600X,Turntable,PNC-067,PNC-067,AS lever
PL-500,Turntable,PNC-068,PNC-068,AS lever
PL-500X,Turntable,PNC-068,PNC-068,AS lever
PL-100/100X,Turntable,PNC-126,PNC-126,Start plate
PL-200/200X,Turntable,PNC-126,PNC-126,START plate
PL-100/100X,Turntable,PNC-132,PNC-132,Plate
PL-L1000,Turntable,PNC-145,PNC-145,Spacer
PL-L800,Turntable,PNC-204,PNC-204,Sensor shutter
PL-640/S40,Turntable,PNC-227,PNC-227,PU spring washer
PL-640/S40,Turntable,PNC-311,PNC-311,EV lever (A)
PL-640/S40,Turntable,PNC-312,PNC-312,EV lever (B)
CT-F750,Cassette Tape,PNK-848,PNK-848,"Push knob (COUNTER, REVERSE MODE, TAPE SEL, METER)"
PL-500,Turntable,PNM-005,PNM-005,"Washer (KUT,KCT)"
PL-520,Turntable,PNM-009,PNM-009,Plate
PL-516,Turntable,PNN-005,PNN-005,Mask
PLC-590,Turntable,PNP-027,PNP-027,Speed detector assembly
PL-520,Turntable,PNP-078,PNP-078,P.C Board
PL-516,Turntable,PNP-090,PNP-090,P.C. Board (PU)
PL-117D,Turntable,PNR-001,PNR-001,Turntable platter
PL-12DII,Turntable,PNR-0110-0,PNR-0110,Turntable platter
PL-71,Turntable,PNR-013-0,PNR-013,Turntable platter
PL-510,Turntable,PNR-022,PNR-022,Turntable platter
PL-510S,Turntable,PNR-022,PNR-022,Turntable platter
PLC-590,Turntable,PNR-029,PNR-029,Turntable plater
PL-550,Turntable,PNR-031,PNR-031,Platter
PL-570,Turntable,PNR-031,PNR-031,Turntable platter
PL-510A,Turntable,PNR-034,PNR-034,Turntable platter
PLC-590,Turntable,PNR-045,PNR-045,Panel (Top)
PL-518,Turntable,PNR-061,PNR-061,Turntable platter
PL-518,Turntable,PNR-064,PNR-064,Arm base
PL-516,Turntable,PNR-067,PNR-067,Turntable Platter
PL-516,Turntable,PNR-068,PNR-068,Arm base
PL-540,Turntable,PNR-072,PNR-072,Turntable platter
PL-560,Turntable,PNR-072,PNR-072,Turntable platter
PL-630,Turntable,PNR-083,PNR-083,Arm base
PL-630,Turntable,PNR-084,PNR-084,Turntable pllater
PL-560,Turntable,PNR-086,PNR-086,Arm base
PL-540,Turntable,PNR-087,PNR-087,Arm base
PL-500,Turntable,PNR-089,PNR-089,Turntable platter
PL-500X,Turntable,PNR-089,PNR-089,Turntable platter
PL-600/600X,Turntable,PNR-094,PNR-094,Turntable platter
PL-600/600X,Turntable,PNR-094,PNR-094,Turntable platter
PL-600/600X,Turntable,PNR-095,PNR-095,Arm base (PL-600)
PL-200/200X,Turntable,PNR-114,PNR-114,Turntable platter
PL-L1000,Turntable,PNR-121,PNR-121,Turntable platter assembly
PL-600/600X,Turntable,PNR-124,PNR-124,Arm base (PL-600X)
PL-L1000,Turntable,PNR-125,PNR-125,Panel
PL-L1000,Turntable,PNR-126,PNR-126,Panel
PL-L1000,Turntable,PNR-127,PNR-127,Base A
PL-100/100X,Turntable,PNR-140,PNR-140,Turntable platter
PL-L800,Turntable,PNR-144,PNR-144,Turntable platter
PL-640/S40,Turntable,PNR-187,PNR-187,Turntable platter
PL-510,Turntable,PNT-002,PNT-002,Rubber bush
PL-510S,Turntable,PNT-002,PNT-002,Rubber bush
PL-510A,Turntable,PNT-008,PNT-008,Rubber cushion
PL-570,Turntable,PNT-008,PNT-008,Rubber cushion
PLC-590,Turntable,PNT-008,PNT-008,Foot
PL-510A,Turntable,PNT-507,PNT-507,Rubber
PL-117D,Turntable,PNT-508,PNT-508,Rubber cushion (CUEING)
PL-500,Turntable,PNT-516,PNT-516,Sheet cushion
PL-500X,Turntable,PNT-516,PNT-516,Sheet cushion
PL-520,Turntable,PNT-516,PNT-516,Rubber
PL-560,Turntable,PNT-516,PNT-516,Sheet cushion
PL-520,Turntable,PNT-521,PNT-521,"Rubber cap, tonearm"
PL-12DII,Turntable,PNV-002-0,PNV-002,Dust cover (KUT)
PL-12DII,Turntable,PNV-005-0,PNV-005,Dust cover (KCT)
PL-530,Turntable,PNV-008,PNV-008,Dust cover
PL-550,Turntable,PNV-011,PNV-011,Dust cover
PL-570,Turntable,PNV-011,PNV-011,Dust cover
PL-500,Turntable,PNV-014,PNV-014,Dust cover
PL-500X,Turntable,PNV-014,PNV-014,Dust cover
PL-540,Turntable,PNV-014,PNV-014,Dust cover
PL-560,Turntable,PNV-014,PNV-014,Dust cover
