model,category,part_number,normalized_part_number,description
PL-L1000,Turntable,PXB-120,PXB-120,Bearing
PL-L1000,Turntable,PXB-120,PXB-120,Bearing
PL-L1000,Turntable,PXB-121,PXB-121,Bearing
PL-L1000,Turntable,PXB-121,PXB-121,Bearing
PL-200/200X,Turntable,PXB-125,PXB-125,Cartridge mounting screw assembly (PL-200)
PL-500,Turntable,PXB-125,PXB-125,"Cartridge mounting screw assembly (KUT,KCT)"
PL-500X,Turntable,PXB-125,PXB-125,Cartridge mounting screw assembly
PL-L1000,Turntable,PXB-125,PXB-125,Cartridge mounting part assembly
PL-600/600X,Turntable,PXB-126,PXB-126,Panel assembly (KUT)
PL-600/600X,Turntable,PXB-128,PXB-128,"Panel assembly (HET, HBT)"
PL-600/600X,Turntable,PXB-133,PXB-133,"Panel assembly (KCT,S,S/G)"
PL-L1000,Turntable,PXB-134,PXB-134,Screw
PL-200/200X,Turntable,PXB-151,PXB-151,Cut spring A assembly
PL-200/200X,Turntable,PXB-152,PXB-152,Cut spring assembly
PL-100/100X,Turntable,PXB-155,PXB-155,Hinge assembly
PL-200/200X,Turntable,PXB-155,PXB-155,Hinge assembly
PL-100/100X,Turntable,PXB-177,PXB-177,Shaft assembly
PL-L800,Turntable,PXB-201,PXB-201,Hinge assembly
PL-L800,Turntable,PXB-212,PXB-212,Coil assembly
PL-640/S40,Turntable,PXB-232,PXB-232,Drive plate assembly
PL-L800,Turntable,PXB-233,PXB-233,Panel assembly
PL-L800,Turntable,PXB-234,PXB-234,Carrier base (A) assembly
PL-640/S40,Turntable,PXB-321,PXB-321,Hinge assembly
PL-640/S40,Turntable,PXB-332,PXB-332,Arm rest assembly
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly  PL-640/R Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly  PL-640/WE Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly  PL-640/WP Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly - PL-S40/KCT Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly - PL-S40/R Type
PL-640/S40,Turntable,PXB-333,PXB-333,PU cord assembly - PL-S40/WP Type
PL-640/S40,Turntable,PXB-340,PXB-340,PU plate assembly
PL-640/S40,Turntable,PXB-345,PXB-345,PU cord assembly
PL-640/S40,Turntable,PXB-345,PXB-345,PU cord assembly  PL-640/KU Type
PL-640/S40,Turntable,PXB-345,PXB-345,PU cord assembly  PL-S40/KUT Type
PL-640/S40,Turntable,PXB-345,PXB-345,PU cord assembly - PL-S40/KUT Type
PL-640/S40,Turntable,PXB-563,PXB-563,Head shell
PL-640/S40,Turntable,PXB-583,PXB-583,Weight assembly
PL-112D,Turntable,PXF-058,PXF-058,Sub weight
PL-12DII,Turntable,PXM-005-0,PXM-005,Function lever assembly
PL-510,Turntable,PXM-020,PXM-020,Motor (including positional detector assembly)
PL-510A,Turntable,PXM-020,PXM-020,Motor (including drive current control assembly)
PL-510S,Turntable,PXM-020,PXM-020,Motor (including positional detector assembly)
PL-112D,Turntable,PXM-022,PXM-022,Motor
PL-530,Turntable,PXM-030,PXM-030,D.D. Motor
PL-117D,Turntable,PXM-032,PXM-032,Motor
PL-520,Turntable,PXM-037,PXM-037,Motor
PL-530,Turntable,PXM-037,PXM-037,Timing motor
PL-115D,Turntable,PXM-041,PXM-041,MOTOR(TURN TABLE)
PL-570,Turntable,PXM-048,PXM-048,Timing motor (KUT)
PL-550,Turntable,PXM-049,PXM-049,D.D. motor
PL-570,Turntable,PXM-049,PXM-049,D.D motor (Including Drive control assembly)
PL-570,Turntable,PXM-050,PXM-050,Timing motor (HGT)
PL-570,Turntable,PXM-053,PXM-053,Timing motor (KCT)
PL-516,Turntable,PXM-054,PXM-054,Motor
PL-518,Turntable,PXM-058,PXM-058,D.D motor
PL-630,Turntable,PXM-059,PXM-059,Motor
PL-540,Turntable,PXM-061,PXM-061,D.D Motor (lnclude PWX-021)
PL-500,Turntable,PXM-064,PXM-064,"MOTOR (KUT,KCT)"
PL-500,Turntable,PXM-064,PXM-064,MOTOR (S)
PL-560,Turntable,PXM-064,PXM-064,Timing motor
PL-560,Turntable,PXM-065,PXM-065,D.D. Motor (Include oscillator assembly PWX-022)
PL-600/600X,Turntable,PXM-069,PXM-069,Motor
PL-L1000,Turntable,PXM-073,PXM-073,Motor
PL-200/200X,Turntable,PXM-074,PXM-074,Motor
PL-500X,Turntable,PXM-080,PXM-080,MOTOR
PL-L800,Turntable,PXM-093,PXM-093,Motor
PL-L800,Turntable,PXM-096,PXM-096,Gear motor
PL-L800,Turntable,PXM-101,PXM-101,Dynamo
PL-640/S40,Turntable,PXM-126,PXM-126,Motor
PL-L1000,Turntable,PXP-003,PXP-003,Solenoid assembly
PL-520,Turntable,PXT 537,PXT 537,Knob (ANTI-SKATE)
PL-510,Turntable,PXT-035,PXT-035,Function lever
PL-510A,Turntable,PXT-035,PXT-035,Function lever (FUNCTION)
PL-510S,Turntable,PXT-035,PXT-035,Function lever
PL-510,Turntable,PXT-036,PXT-036,Button unit
PL-510A,Turntable,PXT-036,PXT-036,Button unit (SPEED SELECT)
PL-510S,Turntable,PXT-036,PXT-036,Button unit
PL-117D,Turntable,PXT-069,PXT-069,Select crank unit
PL-117D,Turntable,PXT-076,PXT-076,EV unit
PL-112D,Turntable,PXT-085,PXT-085,Foot
PL-550,Turntable,PXT-098,PXT-098,Control panel
PL-500,Turntable,PXT-109,PXT-109,Adjust washer
PL-500X,Turntable,PXT-109,PXT-109,Adjust washer
PLC-590,Turntable,PXT-127,PXT-127,Button unit (Power)
PLC-590,Turntable,PXT-129,PXT-129,"Button unit (Start,Stop)"
PL-570,Turntable,PXT-174,PXT-174,Lens
PL-570,Turntable,PXT-186,PXT-186,Name plate (CONTROLS)
PL-570,Turntable,PXT-189,PXT-189,Name plate (Tonearm)
PL-520,Turntable,PXT-199,PXT-199,Stopper
PL-500,Turntable,PXT-201,PXT-201,Adjust shaft
PL-500X,Turntable,PXT-201,PXT-201,Adjust shaft
PL-520,Turntable,PXT-204,PXT-204,Plate
PL-520,Turntable,PXT-213,PXT-213,Rod
PL-520,Turntable,PXT-214,PXT-214,Foot (KUT)
PL-520,Turntable,PXT-219,PXT-219,Stopper assembly
PL-516,Turntable,PXT-226,PXT-226,Cam unit
PL-518,Turntable,PXT-226,PXT-226,Cam assembly
PL-516,Turntable,PXT-229,PXT-229,Lever unit
PL-520,Turntable,PXT-230,PXT-230,"Foot (KCT, HGT)"
PL-516,Turntable,PXT-238,PXT-238,EV cam unit
PL-516,Turntable,PXT-239,PXT-239,Foot unit (KCT)
PL-516,Turntable,PXT-240,PXT-240,Foot unit (KUT)
PL-600/600X,Turntable,PXT-243,PXT-243,PU adjust cam unit
PL-540,Turntable,PXT-250,PXT-250,Lever unit
PL-516,Turntable,PXT-253,PXT-253,AS adjust unit
PL-540,Turntable,PXT-253,PXT-253,AS adjust unit
PL-540,Turntable,PXT-262,PXT-262,Rotor assembly
PL-560,Turntable,PXT-277,PXT-277,"Push button unit (Cut,Repeat,Stop)"
PL-560,Turntable,PXT-292,PXT-292,Arm rest unit
PL-500,Turntable,PXT-295,PXT-295,Push button unit
PL-500X,Turntable,PXT-295,PXT-295,Push button unit
PL-500,Turntable,PXT-296,PXT-296,Actuator A
PL-500X,Turntable,PXT-296,PXT-296,Actuator A
PL-500,Turntable,PXT-301,PXT-301,EV lever unit
PL-500X,Turntable,PXT-301,PXT-301,EV lever unit
PL-500,Turntable,PXT-314,PXT-314,Actuator D
PL-500X,Turntable,PXT-314,PXT-314,Actuator D
PL-100/100X,Turntable,PXT-355,PXT-355,Lever unit
PL-200/200X,Turntable,PXT-355,PXT-355,Detector lever unit
PL-200/200X,Turntable,PXT-356,PXT-356,Plate
PL-100/100X,Turntable,PXT-382,PXT-382,EV lever unit
PL-200/200X,Turntable,PXT-382,PXT-382,EV plate spring A
PL-200/200X,Turntable,PXT-385,PXT-385,EV cam spring
PL-L1000,Turntable,PXT-391,PXT-391,Dial unit
PL-L1000,Turntable,PXT-392,PXT-392,Case unit
PL-L1000,Turntable,PXT-394,PXT-394,Shaft holder B unit
PL-L1000,Turntable,PXT-403,PXT-403,Motor
PL-100/100X,Turntable,PXT-413,PXT-413,EV plate spring (B) unit
PL-L1000,Turntable,PXT-414,PXT-414,Screw
PL-L800,Turntable,PXT-440,PXT-440,Tracking shutter
PL-640/S40,Turntable,PXT-446,PXT-446,Detector lever unit
PL-L800,Turntable,PXT-447,PXT-447,Shell spacer unit
PL-L800,Turntable,PXT-458,PXT-458,Rotor unit
PL-510,Turntable,PXT-517,PXT-517,EV Lever
PL-510S,Turntable,PXT-517,PXT-517,EV Lever
PL-510,Turntable,PXT-518,PXT-518,Wire
PL-510S,Turntable,PXT-518,PXT-518,Wire
PL-510,Turntable,PXT-523,PXT-523,Wire
PL-510A,Turntable,PXT-523,PXT-523,Wire
PL-510S,Turntable,PXT-523,PXT-523,Wire
PL-550,Turntable,PXT-524,PXT-524,Arm stand
PL-530,Turntable,PXT-527,PXT-527,Arm rest unit
PL-520,Turntable,PXT-537,PXT-537,Knob
PL-100/100X,Turntable,PXT-910,PXT-910,Cartridge (without stylus)
PL-200/200X,Turntable,PXT-941,PXT-941,Cartridge assembly (PL-200X)
PL-640/S40,Turntable,PXV-033,PXV-033,EV sheet unit
PL-640/S40,Turntable,PXV-928,PXV-928,"Cartridge (PC-5MC, without stylus) - PL-S40/R Type"
PL-640/S40,Turntable,PXV-928,PXV-928,"Cartridge (PC-5MC, without stylus) - PL-S40/WP Type"
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/KU Type
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/R Type
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/WB Type
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/WE Type
PL-640/S40,Turntable,PXV-928,PXV-928,Cartridge (Without stylus)  PL-640/WP Type
PL-520,Turntable,PYY-009,PYY-009,Anti-Skating assembly
PL-516,Turntable,PYY-010,PYY-010,Return signal unit
PL-540,Turntable,PYY-012,PYY-012,Cam unit
PL-560,Turntable,PYY-021,PYY-021,P.C. Board (output)
PL-630,Turntable,PYY-022,PYY-022,Cabinet
PL-540,Turntable,PYY-023,PYY-023,PU terminal assembly
PL-500,Turntable,PYY-024,PYY-024,Foot
PL-500X,Turntable,PYY-024,PYY-024,Foot
PL-600/600X,Turntable,PYY-024,PYY-024,Foot assembly
PL-600/600X,Turntable,PYY-025,PYY-025,Gear assembly F
PL-100/100X,Turntable,PYY-058,PYY-058,Return signal unit
PL-200/200X,Turntable,PYY-058,PYY-058,Return signal unit
PL-100/100X,Turntable,PYY-071,PYY-071,Motor assembly
PL-640/S40,Turntable,PYY-100,PYY-100,Cam assembly
PL-L800,Turntable,PYY-104,PYY-104,Carrier base (B) unit
PL-990,Turntable,PZS1001,PZS1001,"MIRCO SW(STOP,PLAY,START)"
PL-990,Turntable,PZS1002,PZS1002,MIRCO SW(SPEED 33/45)
RT-1020L,Reel To Reel Tape,R XA-310-C,R XA-310,Tension arm assembly
SX-700T,Receiver,R12-001-A,R12-001,Service manual  SX-700T
SX-1500T,Receiver,R12-006-D,R12-006,Service manual SX-1500T
SX-1000TD,Receiver,R12-010-C,R12-010,Service manual  SX-1000TD
SX-440,Receiver,R12-024-B,R12-024,"Installation, Operation and Service Manual SX-440"
SA-700,Integrated Amplifier,R12-025-B,R12-025,Service Manual SA-700
TX-500,Tuner,R12-026,R12-026,O/M(TA500)
SA-900,Integrated Amplifier,R12-029-A,R12-029,Service Manual & Operating Instructions SA-900
TX-900,Tuner,R12-044,R12-044,O/M TX900
SX-990,Receiver,R12-048-C,R12-048,"Installation, Operation and Service Manual SX-990 (FVW)"
SX-1500TD,Receiver,R12-054-C,R12-054,Service manual  SX-1500TD
SX-1000TW,Receiver,R12-056-B,R12-056,"Installation, Operation and Service Manual SX-1000TW"
SX-770,Receiver,R12-061-0,R12-061,"Installation, Operating and Service Manual (KCW) SX-770"
SX-9000,Receiver,R12-066-A,R12-066,"Installation, Operation and Service Manual (FW) SX9000"
TX-700,Tuner,R12-067,R12-067,O/M TX700
SX-2500,Receiver,R12-068-0,R12-068,"Installation, Operation and Service Manual  (FVW)  SX-2500"
T-6100,Reel To Reel Tape,R12-406,R12-406,O/M T-6100
T-6600,Reel To Reel Tape,R12-407,R12-407,O/M T-6600
T-8800,Reel To Reel Tape,R12-408,R12-408,O/M T-8800
T-3300,Cassette Tape,R12-409,R12-409,O/M T-3300
SX-1000TA (Later),Receiver,R19-189-A,R19-189,Operating instructions/service manual  SX-1000TA (Later)
SX-6,Receiver,R42-085-0,R42-085,Service manual  PL-A25
PL-25/F,Turntable,R42-104-0,R42-104,Service manual  PL-25/F
T-6100,Reel To Reel Tape,R42-105,R42-105,S/M T-6600
T-6600,Reel To Reel Tape,R42-105,R42-105,S/M T-6600
PL-50,Turntable,R42-115-0,R42-115,Service manual  PL-50
PL-A35,Turntable,R42-133-0,R42-133,Service Manual  PL-A35
SD-1000,Other,R42-145-0,R42-145,Service Manual  SD-1100 (FW)
T-8800,Reel To Reel Tape,R42-147,R42-147,S/M T-8800/F
SR-202W,Reverb,R42-152-0,R42-152,Service manual  SR-202W
TX-600,Tuner,R42-158,R42-158,S/M(TX600)
SX-6000,Receiver,R42-185-0,R42-185,Service Manual SX-6000
QX-8000,Receiver,R42-186,R42-186,Service manual QX-8000
QL-600,Integrated Amplifier,R42-187,R42-187,Service manual QL-600
QA-800,Integrated Amplifier,R42-188,R42-188,Service manual QA-800
QM-800,Amplifier,R42-188,R42-188,Service manual QM-800
SA-800,Integrated Amplifier,R42-189-0,R42-189,Service Manual SA-800
TX-800,Tuner,R42-190,R42-190,S/M(TX800)
TX-1000,Tuner,R42-191,R42-191,S/M TX-1000
SX-626 (1971),Receiver,R42-219-0,R42-219,Service Manual SX-626 (1971)
SA-500A,Integrated Amplifier,R42-221-0,R42-221,Service Manual (KU/KC/FV)
TX-500A,Tuner,R42-222,R42-222,S/M(TX500A)
QT-2100,8-Track Tape,R42-227,R42-227,S/M QT-2100
QT-6600,Reel To Reel Tape,R42-244,R42-244,Service manual QT-6600
T-3500,Cassette Tape,R42-245,R42-245,S/M T-3500
QT-6100,Reel To Reel Tape,R42-251,R42-251,Service manual QT-6100
QX-8000A,Receiver,R42-256,R42-256,Service manual QX-8000A
QD-210,Other,R42-257,R42-257,S/M QD-210
QL-600A,Integrated Amplifier,R42-259-0,R42-259,Service manual  QL-600A
QA-800A,Integrated Amplifier,R42-261,R42-261,Service manual QA-800A
QC-800A,Pre-Amplifier,R42-261,R42-261,Service Manual QC-800A
QM-800A,Amplifier,R42-261,R42-261,Service manual QM-800A
QX-4000,Receiver,R42-278,R42-278,Service manual QX-4000
SD-1100,Other,R42-282-0,R42-282,Service Manual  SD-1100  (FW)
QX-9900,Receiver,R42-285,R42-285,Service manual QX-9900
PL-12E,Turntable,R42-328-0,R42-328,Service manual  PL-12E
TX-8100,Tuner,R42-333-0,R42-333,Service manual  TX-8100
TX-7100,Tuner,R42-334-0,R42-334,Service manual  TX-7100
TX-6200,Tuner,R42-335-0,R42-335,"Service manual TX-6200 (F,KU,FVZ)"
QX-646,Receiver,R42-341,R42-341,Service Manual QX-646
RT-1020L,Reel To Reel Tape,R42-345-O,R42-345,Service Manual RT-1020L
T-3500,Cassette Tape,RAA-001,RAA-001,KNOB(POWER)
QT-6100,Reel To Reel Tape,RAA-003-A,RAA-003,Knob for power switch
QT-6600,Reel To Reel Tape,RAA-003-A,RAA-003,Knob for power switch
QT-74,Reel To Reel Tape,RAA-003-A,RAA-003,Knob (POWER)
T-6600,Reel To Reel Tape,RAA-003,RAA-003,KNOB(POWER)
QT-6600,Reel To Reel Tape,RAA-004-A,RAA-004,Level control knob (REC)
QT-74,Reel To Reel Tape,RAA-004-A,RAA-004,Knob (REC. Level control)
QT-6100,Reel To Reel Tape,RAA-005-0,RAA-005,"Knob, REC level (L)"
QT-6600,Reel To Reel Tape,RAA-005-0,RAA-005,Level control knob (P.B.)
QT-6100,Reel To Reel Tape,RAA-006-0,RAA-006,"Knob, REC level (R)"
QT-2100,8-Track Tape,RAA-007,RAA-007,"KNOB(PROGRAM ""FRONT"")"
QT-6100,Reel To Reel Tape,RAA-008-0,RAA-008,Push switch button ass'y
QT-6600,Reel To Reel Tape,RAA-008-0,RAA-008,Push switch button assembly
QT-6100,Reel To Reel Tape,RAA-010-0,RAA-010,"Knob, function lever"
QT-6600,Reel To Reel Tape,RAA-010-0,RAA-010,Function lever knob
T-3500,Cassette Tape,RAA-013,RAA-013,KNOB(LEVEL)
QT-74,Reel To Reel Tape,RAA-034-0,RAA-034,Knob (REC lever)
QT-74,Reel To Reel Tape,RAA-035-C,RAA-035,Knob (TAPE SPEED SELECTOR)
QT-74,Reel To Reel Tape,RAA-036-0,RAA-036,Push button assembly
QT-74,Reel To Reel Tape,RAA-045-C,RAA-045,Knob (FUNCTION lever)
QT-74,Reel To Reel Tape,RAA-055-A,RAA-055,Knob (REC MASTER level control)
QT-74,Reel To Reel Tape,RAA-057-A,RAA-057,Knob (PB. Level control)
RT-1020L,Reel To Reel Tape,RAA-060-0,RAA-060,Lever switch knob (A) assembly
RT-1011L,Reel To Reel Tape,RAA-062-B,RAA-062,Lever switch knob (B) assembly
RT-1020L,Reel To Reel Tape,RAA-062-B,RAA-062,Lever switch knob (B) assembly
RT-1020L,Reel To Reel Tape,RAA-063-0,RAA-063,"Knob (REC BIAS, REC EQ)"
RT-1020L,Reel To Reel Tape,RAA-065-A,RAA-065,Double knob inner (REC LEVEL)
RT-1020L,Reel To Reel Tape,RAA-066-B,RAA-066,Double knob outer (REC _LEVEL)
RT-1020L,Reel To Reel Tape,RAA-070-0,RAA-070,Double knob inner (FRONT OUTPUT)
RT-1020L,Reel To Reel Tape,RAA-071-0,RAA-071,Double knob outer (REAR OUTPUT)
CT-F7171,Cassette Tape,RAA-089-0,RAA-089,Knob outer
CT-F7171,Cassette Tape,RAA-090-0,RAA-090,Knob inner
CT-F7171,Cassette Tape,RAA-091-0,RAA-091,"Knob (MEMORY, LIGHT)"
CT-F6161,Cassette Tape,RAA-092-0,RAA-092,Knob (POWER)
CT-F6262,Cassette Tape,RAA-092,RAA-092,Knob (POWER)
CT-F7171,Cassette Tape,RAA-092-0,RAA-092,Knob (POWER)
CT-F7272,Cassette Tape,RAA-092,RAA-092,Knob (POWER)
CT-F6161,Cassette Tape,RAA-093-0,RAA-093,"Knob (DOLBY NR, BIAS, EQ)"
CT-F7171,Cassette Tape,RAA-093-0,RAA-093,"Knob (DOLBY, NR, BIAS, EQ, LIMITER)"
CT-F9191,Cassette Tape,RAA-093,RAA-093,"Button (MEMORY,LIMITER,BIAS,EQ,MPX FILTER,DOLBY)"
CT-F6161,Cassette Tape,RAA-094-0,RAA-094,Knob (SKIP)
CT-F7171,Cassette Tape,RAA-094-0,RAA-094,Knob (SKIP)
CT-F9191,Cassette Tape,RAA-094,RAA-094,Button (DOOR OPEN)
RT-1011L,Reel To Reel Tape,RAA-096-A,RAA-096,Double knob outer (REC LEVEL)
RT-1011L,Reel To Reel Tape,RAA-097-A,RAA-097,Double knob inner (REC LEVEL)
RT-1011L,Reel To Reel Tape,RAA-099-A,RAA-099,Double knob outer (OUTPUT LEVEL)
RT-1011L,Reel To Reel Tape,RAA-102-0,RAA-102,Lever switch knob
RT-1011L,Reel To Reel Tape,RAA-103-A,RAA-103,Double knob inner (OUTPUT LEVEL)
CT-F6161,Cassette Tape,RAA-109-0,RAA-109,Knob outer
CT-F6161,Cassette Tape,RAA-110-0,RAA-110,Knob inner
CT-F8282,Cassette Tape,RAA-113,RAA-113,Lever knob assembly (PAUSE)
CT-F9191,Cassette Tape,RAA-113,RAA-113,"Knob (POWER,PAUSE)"
CT-F500/505,Cassette Tape,RAA-117,RAA-117,Knob A (INPUT LEVEL R)
CT-F500/505,Cassette Tape,RAA-118,RAA-118,Knob B (INPUT LEVEL L)
CT-F8282,Cassette Tape,RAA-119,RAA-119,Volume knob A (INPUT)
CT-F9191,Cassette Tape,RAA-119,RAA-119,"Inner knob (INPUT-MIC/LINE,OUTPUT)"
CT-F8282,Cassette Tape,RAA-120,RAA-120,Volume knob B (OUTPUT)
CT-F9191,Cassette Tape,RAA-120,RAA-120,"Outer knob (INPUT-MIC/LINE,OUTPUT)"
CT-F8282,Cassette Tape,RAA-141,RAA-141,Knob (POWER)
CT-F7272,Cassette Tape,RAA-153,RAA-153,"Knob (INPUT, OUTPUT L)"
CT-F6262,Cassette Tape,RAA-154,RAA-154,Knob (INPUT R)
CT-F6262,Cassette Tape,RAA-154,RAA-154,Knob (OUTPUT R)
CT-F7272,Cassette Tape,RAA-154,RAA-154,"Knob (INPUT, OUTPUT R)"
CT-F7272,Cassette Tape,RAA-157,RAA-157,"Knob (MEMORY, DOLBY, TAPE)"
CT-F6262,Cassette Tape,RAA-159,RAA-159,Knob (DOLBY NR)
CT-F6262,Cassette Tape,RAA-159,RAA-159,Knob (TAPE)
CT-F6262,Cassette Tape,RAA-160,RAA-160,Knob (INPUT L)
CT-F6262,Cassette Tape,RAA-160,RAA-160,Knob (OUTPUT L)
MA-62,Other,RAA-161,RAA-161,SLIDE KNOB
MA-62A,Other,RAA-161,RAA-161,SLIDE KNOB
T-3300,Cassette Tape,RAA-161,RAA-161,SLIDE KNOB
CT-F8282,Cassette Tape,RAA-162,RAA-162,"Knob assembly (RESET-MEMORY/STOP, BIAS, EQ, DOLBY NR)"
RT-701,Reel To Reel Tape,RAA-164,RAA-164,Knob A (LINE)
RT-707,Reel To Reel Tape,RAA-164,RAA-164,"Knob A (MIC,LINE)"
RT-701,Reel To Reel Tape,RAA-165,RAA-165,Knob B (MIC)
RT-707,Reel To Reel Tape,RAA-165,RAA-165,"Knob B (MIC,LINE)"
RT-701,Reel To Reel Tape,RAA-166,RAA-166,Knob (PITCH CONTROL)
RT-707,Reel To Reel Tape,RAA-166,RAA-166,Knob (PITCH CONTROL)
CT-F1000,Cassette Tape,RAA-180,RAA-180,Lever knob A assembly
CT-F1000,Cassette Tape,RAA-184,RAA-184,Knob B assembly (MONITOR)
CT-F1000,Cassette Tape,RAA-184,RAA-184,Knob B assembly (PAUSE)
CT-F1000,Cassette Tape,RAA-184,RAA-184,Knob B assembly (POWER)
CT-F1000,Cassette Tape,RAA-187,RAA-187,Knob (PITCH CONTROL)
CT-F1000,Cassette Tape,RAA-188,RAA-188,"Knob (DOLBY REC CAL L, R)"
CT-F1000,Cassette Tape,RAA-189,RAA-189,"Knob A assembly (MIC/DIN, LINE, OUTPUT)"
CT-F1000,Cassette Tape,RAA-191,RAA-191,"Knob B (MIC/DIN, LINE, OUTPUT)"
CT-F700,Cassette Tape,RAA-207,RAA-207,Knob A (INPUT/OUTPUT L)
CT-F700,Cassette Tape,RAA-208,RAA-208,Knob B (INPUT/OUTPUT R)
CT-F700,Cassette Tape,RAA-209,RAA-209,"Knob (METER, BIAS, EQ, DOLBY NR, INPUT)"
CT-F700,Cassette Tape,RAA-210,RAA-210,Knob assembly (MEMORY)
CT-F900,Cassette Tape,RAA-223,RAA-223,Knob (INPUT L)
CT-F950,Cassette Tape,RAA-223,RAA-223,REC VR knob (L) assembly
CT-F900,Cassette Tape,RAA-225,RAA-225,Knob (INPUT R)
CT-F950,Cassette Tape,RAA-225,RAA-225,REC VR knob (R) assembly
CT-F900,Cassette Tape,RAA-227,RAA-227,Knob (OUTPUT L)
CT-F950,Cassette Tape,RAA-227,RAA-227,PB VR knob (L) assembly
CT-F900,Cassette Tape,RAA-229,RAA-229,Knob (OUTPUT R)
CT-F950,Cassette Tape,RAA-229,RAA-229,PB VR knob (R) assembly
CT-F900,Cassette Tape,RAA-231,RAA-231,Knob (BIAS)
CT-F950,Cassette Tape,RAA-231,RAA-231,BIAS VR knob
CT-F850,Cassette Tape,RAA-233,RAA-233,Knob (BIAS VR)
CT-F600/605,Cassette Tape,RAA-254,RAA-254,Knob A (INPUT LEVEL R)
CT-F600/605,Cassette Tape,RAA-255,RAA-255,Knob B (INPUT LEVEL L)
CT-F1250,Cassette Tape,RAA-259,RAA-259,Switch knob ass'y
CT-F1250,Cassette Tape,RAA-260,RAA-260,REC VR knob (L) assembly
CT-F1250,Cassette Tape,RAA-262,RAA-262,REC VR knob (R) assembly
CT-F1250,Cassette Tape,RAA-264,RAA-264,PB VR knob (L) assembly
CT-F1250,Cassette Tape,RAA-266,RAA-266,PB VR knob (R) assembly
CT-F1250,Cassette Tape,RAA-268,RAA-268,Knob (A) ass'y
CT-F750,Cassette Tape,RAA-282,RAA-282,Volume knob assembly (OUTPUT)
CT-F750,Cassette Tape,RAA-283,RAA-283,Volume knob (INPUT - L) assembly
CT-F750,Cassette Tape,RAA-284,RAA-284,Volume knob (INPUT - R) assembly
CT-F1250,Cassette Tape,RAA-294,RAA-294,Knob
CT-F1250,Cassette Tape,RAA-295,RAA-295,BLE knob
CT-F950,Cassette Tape,RAA-301,RAA-301,Tape selector knob assembly
CT-F850,Cassette Tape,RAA-303,RAA-303,REC VR knob (L) assembly
CT-F850,Cassette Tape,RAA-305,RAA-305,REC VR knob (R) assembly
CT-F850,Cassette Tape,RAA-307,RAA-307,Tape Selector knob assembly
CT-F850,Cassette Tape,RAA-309,RAA-309,P.B. VR knob (L) assembly
CT-F850,Cassette Tape,RAA-311,RAA-311,P.B. VR knob (R) assembly
CT-F1050,Cassette Tape,RAA-351,RAA-351,Volume knob L assembly
CT-F1050,Cassette Tape,RAA-351,RAA-351,VR knob L assembly (INPUT)
CT-F1050,Cassette Tape,RAA-352,RAA-352,Volume knob R assembly
CT-F1050,Cassette Tape,RAA-352,RAA-352,VR knob R assembly (INPUT)
CT-F1050,Cassette Tape,RAA-353,RAA-353,Volume knob assembly
CT-F1050,Cassette Tape,RAA-353,RAA-353,Volume knob assembly (OUTPUT)
RT-1020L,Reel To Reel Tape,RAC-001-A,RAC-001,Function button (STOP)
RT-1020L,Reel To Reel Tape,RAC-002-A,RAC-002,Function button (FAST)
RT-1020L,Reel To Reel Tape,RAC-002-A,RAC-002,Function button (PLAY)
RT-1020L,Reel To Reel Tape,RAC-002-A,RAC-002,Function button (REWI
RT-1020L,Reel To Reel Tape,RAC-003-B,RAC-003,Function button (REC)
RT-1011L,Reel To Reel Tape,RAC-004-A,RAC-004,"Knob (power, reel, speed)"
RT-1020L,Reel To Reel Tape,RAC-004-A,RAC-004,"Knob (POWER, REEL, SPEED)"
CT-F7171,Cassette Tape,RAC-023-0,RAC-023,Marker ring
RT-707,Reel To Reel Tape,RAC-052,RAC-052,Knob (REPEAT) assembly
RT-707,Reel To Reel Tape,RAC-054,RAC-054,Knob (DIRECTION)
RT-701,Reel To Reel Tape,RAC-055,RAC-055,Knob (FUNCTlON SWITCH) assembly
RT-707,Reel To Reel Tape,RAC-055,RAC-055,Knob (FUNCTION SWITCH) assembly
RT-701,Reel To Reel Tape,RAC-056,RAC-056,Knob (REC SWITCH) assembly
RT-707,Reel To Reel Tape,RAC-056,RAC-056,REC button assembly
RT-701,Reel To Reel Tape,RAC-057,RAC-057,Knob (SWITCH) assembly
RT-707,Reel To Reel Tape,RAC-057,RAC-057,Knob (SWITCH) assembly
CT-F700,Cassette Tape,RAC-069,RAC-069,Power button cap
CT-F700,Cassette Tape,RAC-070,RAC-070,Counter cap
CT-F500/505,Cassette Tape,RAC-083,RAC-083,Cap (COUNTER RESET - CT-F500)
CT-F500/505,Cassette Tape,RAC-084,RAC-084,"Knob (TAPE SELECTOR,DOLBY NR)"
